Material_ID,RFQ_ID,Part_Number,Quantity_Required,Material_Description,Notes,Position
11021,4096,,6,TOMA HEMBRA DE SEGURIDAD 2P+T 10/16A 250V MAGIC,Not Available,5
10622,3992,,6,YORK ESPATULA 40MM,Not Available,5
11149,4140,,6,"BOMBA SUMERGIBLE 3""",Not Available,5
11321,4190,,6,TERMINAL FFDO/HD B.B. 150 MM L:0.40MM,Not Available,5
11703,4298,,6,candado 30mm,Not Available,5
4143,1548,1507391,6,SENSOR DESG DELAN MBENZ A960542111839,"SENSOR DESGASTE DE FRENOS DELANTEROS, FABRICANTE: MERCEDES BENZ, NUMERO DE PARTE: A960542111839, USO: CAMION MERCEDES BENZ ASTROS 33 44",6
560,207,,6,PROYECTOR LED 70W 220V,Not Available,6
601,215,,6,RETEN 25-37-7 MM L/SIMPLE CB,Not Available,6
645,232,,6,SOPORTE DE BRIDA FY-50 TF,Not Available,6
4087,1519,,6,"VALVULA BOLA AC.INOX.1/2"" NPT",Not Available,6
3931,1486,,6,BUJIA DPR6EA-9 YAMAHA Nº PTE.94701-00375,Not Available,6
3635,1359,,6,Terminal para tubo rigido 16mm,Not Available,6
2223,838,,6,EXTRACTOR DE PERNOS CORTADOS,Not Available,6
2329,862,,6,Broca de cobalto 3.5 mm,Not Available,6
1292,519,,6,"ESLINGA OJO OJO 2C X 2"" X 2 Metros",Not Available,6
1606,664,,6,Conector recto 13mm,Not Available,6
1725,685,,6,Mochila porta herramientas 40x30x10 Bahco,Not Available,6
3085,1173,,6,BROCA HILTI TE70 1/2,Not Available,6
4412,1638,,6,PLUMON PIZARRA PILOT NEGRO DESECH.,Not Available,6
4692,1722,,6,Alicates de carraca para terminales aislados,Not Available,6
4547,1685,,6,"VALVULA RETEN.INOX.NPT 1/2"" HI.VRYSS08",Not Available,6
5383,1959,,6,"Válvula bola HI 2"" NPT 1 cuerpo Br cromado",Not Available,6
6475,2507,,6,FOCOS LED 300W,Not Available,6
6309,2421,,6,BEAKER 250ML.Cs12 NACL100.250/4,Not Available,6
6940,2631,,6,Bolsas camiseta 100 un. 40 x 50 cm,Not Available,6
8425,3224,,6,DETERGENTE CHICO RINSO 200 GRS,Not Available,6
8889,3385,,6,MAKE UP V70-6-D,Not Available,6
8928,3395,,6,BROCA COBALTO 16 MM,Not Available,6
9192,3458,,6,Espejos de señales,Not Available,6
10039,3778,,6,CLORO BOTELLA DE 1 LITRO,Not Available,6
9857,3725,,6,"PLETINA 250X 5 MM ASTM A-36 ,(FORMATO 6MT)",Not Available,6
11022,4096,,6,BROCA COBALTO 8 MM,Not Available,6
10623,3992,,6,MASKING TAPE 24MM,Not Available,6
10681,3996,,6,BARRA REDONDA LISA 16 MM,Not Available,6
11789,4319,,6,BATERIA 12VDC-200A/H LIBRE MANTENCION,Not Available,6
887,346,,6,"BROCHA 1/2"""" X 4""""""",Not Available,7
333,151,,6,DESODORANTE AMBIENTAL,Not Available,7
579,209,,6,HOJA DE SIERRA,Not Available,7
561,207,,6,MODULO INTERRUPTOR TICINO REF.5001,Not Available,7
664,240,,6,Set de lentejas (de colores),Not Available,7
2224,838,,6,DADOS ALLEN MILIMETRICOS,Not Available,7
1607,664,,6,Conector recto 60mm,Not Available,7
1657,674,,6,TE EN BOLSITAS (100 UN),Not Available,7
1396,554,,6,COLADOR PLASTICO T/GRANDE,Not Available,7
3243,1213,,6,dispensador toalla nova interfoliad,Not Available,7
5384,1959,,6,"Union Americana 1.1/2""",Not Available,7
4877,1799,,6,Luces de navegación color blanca,Not Available,7
7376,2767,,6,RETEN 120-160-12 MM L/SIMPLE CB,Not Available,7
6941,2631,,6,Bolsa camiseta 100 un. 30x40,Not Available,7
8607,3290,,6,PORTA SCOTCH,Not Available,7
8929,3395,,6,BROCA COBALTO 20 MM,Not Available,7
9365,3518,,6,TRAPERO DOBLE,Not Available,7
10123,3822,,6,CODO PVC COLECTOR 200 X 45?,Not Available,7
9834,3715,,6,O'RING EPR 1/8 X 3/4 (FRAN RICA),Not Available,7
10918,4068,,6,GOMA DE BORRAR FACTIS,Not Available,7
10636,3993,,6,"GEOLOGO AMARILLO FLUOR D TELA, BORDADO EN ESPALDA ""RIGGER"" TALLA L",Not Available,7
11291,4188,,6,LLAVE PASO HI HI 1/2 EMOS C/MANILLA,Not Available,7
3737,1371,000000000001761958,6,Phase shifters   (KIT VENTILADORES DANFOSS 181B2697),"
KIT TIPO:VENTILADORES APLICACIÓN:***** CONTENIDO A:1 C/U VENT PRINCIPAL 181B0703 CONTENIDO B:2 C/U VENT INTERNO 181B0069 CONTENIDO C:1 C/U VENT INTERNO 181B0619 CONTENIDO D:***** CONTENIDO E:***** CONTIENE F:***** USO:VARIADOR DE FRECUENCIA VACON NX FR09 FABRICANTE:DANFOSS PARTE:181B2697
",8
888,346,,6,SILICONA TRANSPARENTE,Not Available,8
562,207,,6,MODULO ENCHUFE BTICINO 10/16AMP MODUS,Not Available,8
3699,1367,,6,COLLERIN DE 90 X 3/4,Not Available,8
1608,664,,6,Conector recto 42mm,Not Available,8
1658,674,,6,TOALLA INTERFOLIADA,Not Available,8
2850,1060,,6,"AMARRA NEGRA 4,8 X 300 MM",Not Available,8
4414,1638,,6,PLUMON PIZARRA PILOT ROJO DESECH.,Not Available,8
4694,1722,,6,Martillo de bola con mango de fibra de vidrio 2.5 lbs,Not Available,8
4878,1799,,6,Bomba de Achique 12 Volt,Not Available,8
4906,1805,,6,AMARRA CBLE.400 BLANCO,Not Available,8
6794,2592,,6,TOMA RJ45 UTP MOSAIC CAT 6 LEGRAND 765 6,Not Available,8
8003,3008,,6,MALLA CERCO NARANJA PROTECCION,Not Available,8
9366,3518,,6,DISPENSADOR AROMATICO ELECTRICO GLADE,Not Available,8
10124,3822,,6,CODO PVC COLECTOR 200 X 90?,Not Available,8
10310,3876,,6,CORREA COMPRESOR CALDERA,Not Available,8
10982,4089,,6,BORNE TIERRA CONEXIÓN POR TORNILLO 16MM,Not Available,8
11005,4092,,6,"NIVEL DE TORPEDO 9""",Not Available,8
11659,4281,,6,(FV) PAPEL FOTOCOPIADORA TAM. CARTA,Not Available,8
604,215,,6,PLANCHA PERFORADA INOX. AISI-304 3MM ESP. 5x8PT 1x2MT,Not Available,9
2058,788,,6,"BROCA HILTI TE-CX1/2""",Not Available,9
1852,745,,6,ALDABA ZINCADA 4',Not Available,9
1641,673,,6,MOUSE,Not Available,9
1609,664,,6,Conector recto 25mm,Not Available,9
1659,674,,6,SAL COCINA 1 KG,Not Available,9
1398,554,,6,PLATO HONDO ARCOPAL,Not Available,9
3192,1207,,6,"MANGUERA PRESION 1/4"" TRANPARENTE",Not Available,9
2779,1050,,6,BOLSA BASURA 50 X 70,Not Available,9
3416,1260,,6,COLETO CUERO SOLDADOR,Not Available,9
4361,1607,,6,Lentejas,Not Available,9
4278,1592,,6,"TEE HEMBRA INOX CL 3000-1"" NPT HI101SS",Not Available,9
4719,1726,,6,"BARNIZ AISLANTE EN SPRAY ROJO, 300CC",Not Available,9
4695,1722,,6,Alicates pelacables automáticos autoajustables con cortacables integrado,Not Available,9
4652,1721,,6,Guantes anti corté talla 10,Not Available,9
4550,1685,,6,"FILTRO TIPO Y AC.INOX.1/2"" NPT HI.FYSS08",Not Available,9
7668,2859,,6,Modulo Tomacorriente 2p+t 1-10-16a,Not Available,9
8861,3376,,6,Codo,Not Available,9
8994,3406,,6,LIJA AL AGUA 400,Not Available,9
8931,3395,,6,BROCA COBALTO 12 MM,Not Available,9
8917,3393,,6,CHAQUETA SOLDADOR CABRITILLA,Not Available,9
10983,4089,,6,BORNE TIERRA CONEXIÓN POR TORNILLO 50MM,Not Available,9
11025,4096,,6,BROCA COBALTO 10 MM,Not Available,9
10626,3992,,6,"CONDOR BROCHA MULTIPROPOSITO 5/8""X4""",Not Available,9
11325,4190,,6,TERMINAL FFDO/HD B.B. 100 MM L:0.20 MM,Not Available,9
11815,4325,,6,UNION UNIVERSAL DN 75 (88/103),Not Available,9
794,309,,6,"CURVA 90° MANNESMANN 3"" SCH 40",Not Available,10
564,207,,6,foco led circ 18w de240 220v ref18400347,Not Available,10
2093,795,,6,"CEPILLO DE ALAMBRE DE TAZA OD50MM, CON 6MM ARBOR",Not Available,10
3332,1231,,6,Enchufe Macho Vol. 63 Amp3P+T,Not Available,10
7514,2784,,6,Enchufe doble Embutido 10A Matix Grafito - Bticino,Not Available,10
7867,2939,,6,DESTACADOR,Not Available,10
8190,3105,,6,TENSOR PARA CADENAS 18.4R26,Not Available,10
10312,3876,,6,CORREA PARA COMPRESOR PLANTA SANITA,Not Available,10
11026,4096,,6,BROCA COBALTO 13 MM,Not Available,10
10627,3992,,6,"CONDOR BROCHA MULTIPROPOSITO 1""",Not Available,10
11076,4114,,6,"CANERIA COBRE TIPO ""L"" 1/2""",Not Available,10
11387,4202,,6,Endulzante liquido Stevia 270 ml,Not Available,10
4586,1695,S00092092,6,"Electrical plugs   (JG INSERC,ROSCD:BORNERA MASTERPAC NW,M2,)","
JUEGO DE INSERCIONES,ROSCADAS: TIPO: BORNERA MASTERPAC NW ROSCAS INTERNAS:M5 ROSCAS EXTERNAS:M5 LONGITUD: 10;12;16,2;20;24 TAMAÑO: M2,5 - M14 MATERIAL: ACERO INOXIDABLE 316 NÚMERO DE PIEZAS: 48 PIEZAS RECIPIENTE: ***** TEXTO (TEXT):USO: BORNERA SCHNEIDER MODELO MASTERPACT NW FABRICANTE (MANUFACTURER): SCHNEIDER ELECTRIC:KBNW1640 SCHNEIDER ELECTRIC:61684
",11
583,209,,6,FLEXIBLE AGUA HI-HI 1/2,Not Available,11
565,207,,6,FOCO EMBUTIDO LED REDONDO 18W 6500K,Not Available,11
8933,3395,,6,BROCA COBALTO 19 MM,Not Available,11
9232,3469,,6,GORRO TERMICO AFIRMA CASCO,Not Available,11
11044,4099,,6,PAPEL HIGIENICO CONFORT,Not Available,11
11027,4096,,6,BROCA COBALTO 6mm,Not Available,11
10628,3992,,6,"CONDOR BROCHA MULTIPROPOSITO 5/8""X2 1/2",Not Available,11
11178,4145,,6,CODO PVC COLECTOR 200 X 90?,Not Available,11
338,151,,6,ESCOBILLON PLASTICO CLORINDA,Not Available,12
1888,750,,6,ESPATULA,Not Available,12
1204,495,,6,CORRECTOR LIQUIDO PAPER MATE,Not Available,12
1662,674,,6,ENDULZANTE STEVIA LIQUIDO GRANDE,Not Available,12
4882,1799,,6,Botiquin Nº3,Not Available,12
6024,2290,,6,PLUMON PIZARRA AZUL,Not Available,12
8192,3105,,6,CADENA PARA NIEVE ROMPEHIELOS 295/80/22.5,Not Available,12
8157,3095,,6,TINTA EPSON T 544420 YELLOW,Not Available,12
8934,3395,,6,BROCA COBALTO 22 MM,Not Available,12
9370,3518,,6,DESODORANTE WC,Not Available,12
10629,3992,,6,MARSON SPRAY ESMALTE ROJO,Not Available,12
11078,4114,,6,VALVULA H.D. COMPUERTA B.B. 80 MM PN16,Not Available,12
11315,4189,,6,"UNION AMERICANA SO SO 1/2""",Not Available,12
11328,4190,,6,"TERMINAL SO HE 1/2""",Not Available,12
567,207,,6,ENCHUFE HEMBRA VOLANTE 10A 220V,Not Available,13
2230,838,,6,"CARDANICA DE IMPACTO 1/2""  Y  3/4""",Not Available,13
1645,673,,6,PAPEL CARTA,Not Available,13
1465,564,,6,"Grillete 3/4""",Not Available,13
3335,1231,,6,Enchufe Hembr Vol. 63 Amp 3P+T,Not Available,13
8613,3290,,6,PORTA TACO,Not Available,13
11079,4114,,6,TUBERIA HDPE 160 mm PN 10,Not Available,13
568,207,,6,ENCHUFE MACHO 10 A,Not Available,14
1646,673,,6,ACEITE COCINA,Not Available,14
3107,1177,,6,Leblon Protector Solar Factor 50 (1 Lts),Not Available,14
2756,1041,,6,LLAVE PUNTA CORONA 15/16,Not Available,14
5130,1862,,6,"MANGUERA PRESION 1/4"" TRANPARENTE",Not Available,14
6375,2445,,6,TUBERIA CONDUIT 20 MM,Not Available,14
6862,2617,,6,BOTA DE AGUA BLANCA C/PUNTA N°37,Not Available,14
7029,2658,,6,MARCADOR PERMANENTE NEGRO SHARPIE,Not Available,14
2232,838,,6,"DADOS DE IMPACTO ( LARGO ) 1/2""-13-14-17-19-24-28-30mm",Not Available,15
3198,1207,,6,PERNO INOX PARKER H.C M8x50MM,Not Available,15
6047,2291,,6,PLUMON PIZARRA ROJO,Not Available,15
10177,3838,,6,SILICONA ROJA Nº650 VERSACHEM TUBO 310CC,Not Available,15
10571,3980,,6,TERMINAL PVC 110MM HI,Not Available,15
11713,4298,,6,plumon pizarra negro,Not Available,15
342,151,,6,CAFE NESCAFE PURO COLOMBIA,Not Available,16
2233,838,,6,"DADOS DE IMPACTO (LARGO) 3/4""-28-30-36-38-41mm",Not Available,16
1648,673,,6,CUADERNO UNIVERSITARIO,Not Available,16
1683,675,,6,CONDULET LR 1”,Not Available,16
2786,1050,,6,TOALLA NOVA INDUSTRIAL,Not Available,16
8868,3376,,6,Tubo PVC Hid. 32 MM,Not Available,16
10572,3980,,6,TERMINAL PVC 63MM HI,Not Available,16
11714,4298,,6,aspersores 1 lt,Not Available,16
2081,793,,6,ESCOBILLA DE ACERO M/PLAST.CER-54,Not Available,17
1440,561,,6,ESMALTE AEROSOL ACRILICO GRIS,Not Available,17
3224,1209,,6,AMARRA PLASTICA BL 5x300MM,Not Available,17
5133,1862,,6,ADHESIVO INSTANTANEO TUBO 20G,Not Available,17
6550,2518,,6,WD-40 340GR,Not Available,17
5727,2141,,6,"SELECTOR 3 POSICIONES XB2-ED33, marca SCHNEIDER",Not Available,17
11301,4188,,6,ABRAZADERA REPAR. 159-182 L:400 MM-ESVAL,Not Available,17
2235,838,,6,JUEGO DE CINCEL MECANICO,Not Available,18
3225,1209,,6,PRENSAESTOPA PVC METRICA M20 IP68,Not Available,18
7033,2658,,6,ANOTADOR C/APRETADOR PLASTICO R101026,Not Available,18
2236,838,,6,"BOMBA HIDRAULICA 700 BAR, MANUAL",Not Available,19
10238,3856,,6,TUERCA INOX HEX M6 HILO PASO 1MM,Not Available,19
10575,3980,,6,TUBO PVC 50MM,Not Available,19
11460,4220,,6,FILTRO PETROLEO 1000 59651 WILSON,Not Available,19
237,117,,7,BOTELLA CON ATOMIZADOR ROJO 1 LITRO,Not Available,43
445,172,,7,SOBRE SACO OFICIO KRAFT 80 GR.,Not Available,28
2031,782,,7,FILTRO 3M 7093 C P100 Y HF (PAR),Not Available,26
1913,750,,7,AMARRA PLASTICAS,Not Available,37
1916,750,,7,TRAPOS KILOS,Not Available,40
2367,862,,7,Abrazadera tipo caddy 25mm,Not Available,44
2391,862,,7,Botella para atomizador,Not Available,68
1228,495,,7,"LAPIZ PORTAMINA 0,9",Not Available,36
1242,495,,7,GOMA DE BORRAR STAEDTLER NRO.526 50,Not Available,50
1897,750,,7,DISCO CORTE 4 1/2,Not Available,21
1357,534,,7,ELECTRODO 7018 1/8,Not Available,22
4976,1816,,7,DISCO CORTE 7,Not Available,26
7142,2685,,7,"MANGO ALUMINIO 1,5 MT AZUL",Not Available,22
7182,2685,,7,PISO WET AREA VINIL 5MM 60X45 CM,Not Available,62
9970,3757,,7,ALCUZA,Not Available,58
11472,4220,,7,FILTRO ACEITE P275 FGWILSON 10000-71731,Not Available,31
32,27,11336850,7,"LAMP,FLUORESCENT,8W,LED TUBE,600MM LG,ME LÁMPARA,FLUORESCENTE,8W,LED TUBE,600MM Número de pieza: 929001127711","11336850 LAMP,FLUORESCENT,8W,LED TUBE,600MM LG,ME

LÁMPARA,FLUORESCENTE,8W,LED TUBE,600MM

Lámpara,Fluorescente
Short Name: Lámpara,Fluorescente
Potencia Nominal: 8W
Tipo De Lámpara: Led tube
Dimensiones: 600mm largo
Datos De La Base: Med bi pin g13 base
Color De Lámpara: Luz de día fría
Intensidad En Lux: 800lm
Capacidad En Kelvin: 6500K

Fabricante: PHILIPS
Número de pieza: 929001127711

Referencia: 
https://www.lighting.philips.cl/prof/led-lamparas-y-tubos/tubos-led/tubos-led-ecofit-t8/929001127711_EU/product",1
91,56,11281377,7,"PROJECTOR,EXT,LED,RHONA 547864","11281377 PROJECTOR,EXT,LED,RHONA 547864
Long Description
Projector
Modifier 1: External
Modifier 2: Led
Additional modifiers: FL06G1P3
Manufacturer
RHONA TRANSFORMERS,CHILE
Part Number
547864",1
1272,512,11453517,7,"CAMISETA,CLIMA FRÍO,L,MUJER,GRIS OSCURO ORATEX INC.: PFLS-LU002-L-M| HIMA INSUMOS INDUSTRIALES: PFLS-LU002-L-M","CAMISETA,CLIMA FRÍO,L,MUJER,GRIS OSCURO",1
1117,452,4134446,7,LLAVE NEGRA HETRONIC (CHAPA) 6310106,LLAVE NEGRA HETRONIC (CHAPA) N P 63101060,1
4374,1615,1483390,7,ROLLO CABLE MULTIFILAR 300MT,"ROLLO CABLE, TIPO: MULTIFILAR, LARGO CABLE: 300MT",1
4262,1586,1327476,7,OREJA ANCLAJE RIVET EE640060SC,"OREJA ANCLAJE, NOMBRE FABRICANTE: RIVET, NUMERO PARTE: E-E6400-60SC, SISTEMA O COMPONENTE: RODILLO RETORNO 60""",1
4164,1561,4219554,7,"ELECTROBOMBA 220V 2,05kW 11,2A 10700rpm","ELECTROBOMBA; DESIGNACION TIPO MODELO: POZO PROFUNDO; MEDIDA PRESION: bar; CAUDAL: 5m3 h; TIPO CONEXION: FASE + NEUTRO + TIERRA; VOL TAJE (V): 220V; POTENCIA: 2,05kW; CORRIENTE (A): 11,2A; VELOCIDAD (RPM): 10700rpm; MATERIAL: ACERO INOXIDABLE; MARCAS SUGERIDAS: GRU NDFOS",1
4497,1659,1040876,7,FUELLE||BALD 100T|PLNGE20401,FUELLE BALD 100T  SEGUN PLANO ADJUNTO GE4-20401:REV-1,1
5436,2001,10381449,7,"CNCTR,ENCH,I/F,6 PIN M CONT,C/ CAPUCHON","Nombre corto                   Conector,Enchufe
Conector
                      Enchufe,Caja elec
Tipo conector
                 Interface
Cantidad y tipo contacto       7 pin
contacto macho
Articulos adjuntos             C/W capucha",1
5072,1850,11275429,7,"DRIVER KIT,DRILL,COMPACT,DEWA DCD780C2","11275429 DRIVER KIT,DRILL,COMPACT,DEWA DCD780C2
Long Description
Driver kit
Modifier 1: Drill
Modifier 2: Compact
Additional modifiers: 20V
Additional modifiers: Cordless
Additional modifiers: 1/2in chuck size
Additional modifiers: 15 clutch settings
Additional modifiers: 2 speed,0 to 600/2000 rpm
Additional modifiers: C/W 1/2in drill driver
Additional modifiers: C/W 2 x Lithium ion battery
Additional modifiers: C/W charger
Additional modifiers: C/W belt hook
Additional modifiers: C/W contractor bag
Manufacturer
DEWALT
Part Number
DCD780C2",1
5413,1983,4105262,7,TERMINACION RAYCHEM OXSUF41213,"TERMINACION, REFERENCIA: RAYCHEM OXSU-F4121-3",1
6144,2329,1354162,7,"MANOMETRO 0-4BAR 1/4"" CCJENSEN FD33027","MANOMETRO, GLICERINA, RANGO 0-4BAR, CONEX. 1 4"", DIAL 6CM DIA., FABRICANTE CCJENSEN N P FD33027",1
5884,2202,1384954,7,REFLECTOR RECCO P/LUDVKA HH CHIP RECCO R,"REFLECTOR, P DETECTOR, FABRICANTE RECCO N P P LUDVKA HH",1
5938,2242,4120600,7,BLOQUEO VALVULA COMP. MASTER LOCK 482,"BLOQUEO VALVULA COMPUERTA, 482, FABRICANTE MASTER LOCK N P 1416501050262500",1
5657,2114,4204261,7,UNION TERMOCONT 500-750MCM 5kV,"UNION; TIPO: TERMOCONTRAIBLE; TIPO CABLE: CABLE MEDIA TENSION AISLADO TRIPOLAR; SECCION: 500-750MCM; VOLTAJE (V): 5kV, BIL 95kV; MAT ERIAL: XLPE-EPR; ESTANDARES Y ESPECIFICACIONES: IEC-61238-1; CARACTERISTICAS ADICIONALES: CON CONECTOR MECANICO; MARCAS SUGERIDAS: R AYCHEM MXSU-3141-3",1
5648,2106,4216946,7,SENSOR TERMOGRAF -40 A 550°C FOV 90X67°,"SENSOR; TIPO: TERMOGRAFICO; RANGO TRABAJO: -40 A 550°C; VOLTAJE (V):48V; CORRIENTE (A): 220A; MATERIAL: PBT-30GF, PROTECCIONAGUA NIEVE POLVO E IMPACTO; DIMENSIONES: 228X153X232mm; CARACTERISTICASADICIONALES: ANGULO FOV 90X67°, RESOLUCION 640X480 PIX, ALTA RESISTENCIAA CONDICIONES ABRASIVAS; MARCAS SUGERIDAS: LAMSCA",1
7954,2988,4218371,7,"CAMPANA EXTR GAS 2C 2X0,8X1,5m C/ESTRUCT","CAMPANA; TIPO: EXTRACCION GASES CALIENTES 2 CUERPOS; DIMENSIONES: DIMENSIONES DE CAMPANA: FRENTE: 2m, FONDO: 0,8m, ALTO: 1,5m. MUEBL E BASE SOPORTANTE PARA CAMPANA CONSTRUIDO EN ACERO INOXIDABLE AISI 316-L ANTIACIDOS, QUE CONSIDERE ESTRUCTURA SOPORTANTE Y BANDEJAS DE DERRAME PARA DOS PLACAS CALEFACTORAS DE 0,6X0,4m SIN PUERTAS, DIMENSIONES: FRENTE: 2m, FONDO: 0,8m, ALTO: 0,9m.; MATERIAL: CUERPO  ESTRUCTURADO EN PERFILES DE ACERO. CAMARA DE TRABAJO, CUBIERTA CON EXTENSION DE 200mm, CANALETA RECEPTORA DE LAVADO, CONSTRUIDA EN ACERO INOXIDABLE AISI 316-L ANTIACIDOS INCORPORADOS ENTRE SI, QUE CONSIDERE VENTANA PARA PASADA DE PLACAS CALEFACTORAS. PANEL POSTER IOR CONSTRUIDO EN ACERO INOXIDABLE AISI 316-L (ANTIACIDOS). SISTEMA DE LAVADO PARA CAMARA (WASH DOWN) EN PVC. SISTEMA DE ILUMINACION  SELLADO, PARA CAMARA DE TRABAJO CON EQUIPO LED. PANEL DE CONTROL LATERAL DESMONTABLE CONSTRUIDO EN ACERO INOXIDABLE AISI 316-L (ANT IACIDOS). PUERTA DE GUILLOTINA BALANCEADA (QUE PERMITA INFINITAS ABERTURAS), FORMADA POR CRISTAL INASTILLABLE DE 6 mm DE ESPESOR CON  MARCO Y TIRADOR EN ACERO INOXIDABLE AISI 316-L (ANTIACIDOS).; USO DESIGNADO: ACIDO PERCLORICO ; CARACTERISTICAS ADICIONALES: CONTRO LES DE ILUMINACION Y EXTRACCION EN PANEL LATERAL IZQUIERDO. REVESTIMIENTO EXTERIOR EN PLANCHA DE ACERO CON ESMALTE PET. TABLERO ELEC TRICO CON BORNERA DE CONEXIONES, VALVULA PARA AGUA CON MANDO A DISTANCIA Y TERMINAL PARA ACOPLAMIENTO DE MANGUERAS HACIA EL INTERIOR  DE LA CAMARA. ENCHUFES TRIFASICOS (DOS) PARA ALIMENTACION DE PLACAS CALEFACTORAS MONTADOS EN PILARES EXTERIORES. LA SUPERFICIE TIEN E QUE ESTAR AL NIVEL DE LA PARRILLA DE SOPORTE DE BANDEJAS.",1
7925,2972,4188642,7,FILTRO RET PARKER D520FQ,FILTRO; MODIFICADOR: RETORNO; NOMBRE FABRICANTE: PARKER; CODIGO DESIGNACION: D520FQ; EQUIPO DEL QUE ES PARTE: BUZONES SARGENT,1
8398,3212,1378514,7,MODULO RELE NOTIFIER FRM1,"MODULO RELE, FABRICANTE NOTIFIER N P FRM-1",1
772,304,,7,"PISTOLA SOPLADORA 1/4""",Not Available,1
546,201,,7,Lámpara de emergencia KOLFF MODELO KC 2000 LED,Not Available,1
3562,1328,,7,CORREA TENSORA 3VX-530,Not Available,1
2435,887,,7,REDUCTOR EJES CONCENTRIC 7,Not Available,1
1300,521,,7,TABLET SEGUN MEDIDAS Y MARCA,Not Available,1
3141,1190,,7,"CONECT.RECTO,UNION RAPIDA P/TUBI NEU 3/8",Not Available,1
4763,1750,,7,BUJIA DPR6EA-9 YAMAHA Nº PTE.94701-00375,Not Available,1
5206,1891,,7,"UPS 2KVA ONLINE DOBLE CONVERSION 220VAC TIPO TORRE (KOLFF, ALLSAI ó SIMILAR CALIDAD)",Not Available,1
6736,2577,,7,GUANTES HAYCRON PUÑO BLANCO,Not Available,1
7799,2931,,7,BOTONERA P EMERG/GOLPE PUÑO DIAM.40mm,Not Available,1
7973,2998,,7,7 micrófonos altavoz (peras),Not Available,1
8520,3259,,7,"LIMA ROTATIVA CILINDROC/RADIO GFC 12,7MM",Not Available,1
9418,3539,,7,APC SMART-UPS SRT 19IN RAIL KIT SRTRK4,Not Available,1
10114,3819,11212997,7,"RODILLO,CARGA,HDPE,TECHSA RCL72713E7POL","RODILLO,CARGA,HDPE,TECHSA RCL72713E7POL",1
10347,3888,,7,INNER DIAPHRAGM PLATE,Not Available,1
10272,3869,,7,CALEFONT 10 LTS. TIRO FORZADO,Not Available,1
10190,3844,11347426,7,"Sujetador,Clamp Kit Short Name: Fastener,Clamp Kit Tipo De Sujetador: Rápido Dimensión/Tamaño Del Sujetador: 1000mm Artículos adjuntos: Carril de aluminio Artículos adjuntos: Supports fastening system Artículos adjuntos: Clamp for fixing rubber - Artículos adjuntos: To the side wall of the Artículos adjuntos: Shot CLAMP02021 Fabricante INGEMERCA CHILE SPA Número de pieza CLAMP02021","WI Referencial no generará Orden de Compra inmediata.
 
Se requiere vigencia de cotización mínimo 3 meses (Precio proyectado y Plazo Entrega)

En caso de que se genere un requerimiento por parte de nuestro cliente, se creará una nueva WI en forma directa, considerar que no necesariamente será por el total de las unidades solicitadas en esta WI, la cual es la demanda de 6 meses.

Cualquier duda o consulta contactar a
 Maria Isabel  
+56 9 98224964
correo msantander@sawu.cl",1
10455,3943,,7,GUANTES QUIRURGICOS DE NITRILO CAJA x 100 UND,Not Available,1
10379,3905,11035469,7,BOLT SET Nombre abreviado BOLT SET Tamaño y Serie del Hilo 34 I |Largo del perno 80 MM Material del perno HASTELLOY C276 Acabado GOLILLA ESTAMPADA CENTRAL Estilo de la cabeza Grado del perno Clase del Hilo del Perno 10 Contenido 1 TUERCA Contenido 1 GOLILLA PLANA Contenido 1 GOLILLA PRESION Contenido Contenido Características especiales 40AD001 Datos empaque/embalaje Fabricante STAHL Número de pieza TJ-B-HC276-DN20,"WI Referencial no generará Orden de Compra inmediata.
 
Se requiere vigencia de cotización mínimo 3 meses (Precio proyectado y Plazo Entrega)

En caso de que se genere un requerimiento por parte de nuestro cliente, se creará una nueva WI en forma directa, considerar que no necesariamente será por el total de las unidades solicitadas en esta WI, la cual es la demanda de 6 meses.

Cualquier duda o consulta contactar a
 Maria Isabel  
+56 9 98224964
correo msantander@sawu.cl",1
10394,3917,10479514,7,"ENSAMBLADO PALA,SEMI UNIVERSAL,EQUIPO CATERPILLAR CO 854G RUEDA NIVELADA Fabricante UNKNOWN Número de pieza 158-8739","WI Referencial no generará Orden de Compra inmediata.
 
Se requiere vigencia de cotización mínimo 3 meses (Precio proyectado y Plazo Entrega)

En caso de que se genere un requerimiento por parte de nuestro cliente, se creará una nueva WI en forma directa, considerar que no necesariamente será por el total de las unidades solicitadas en esta WI, la cual es la demanda de 6 meses.

Cualquier duda o consulta contactar a
 Maria Isabel  
+56 9 98224964
correo msantander@sawu.cl",1
10944,4073,,7,CHUMACERA DE METAL PARA REMO,Not Available,1
10611,3986,,7,"CHUZO HEX. 1 1/8” X 1,70 METROS",Not Available,1
10736,4010,,7,ESCLAVINA TELA IGNIF. AZUL REY 31CAL BCE,Not Available,1
11544,4231,,7,PIROMETRO ARIAN IM-400-AC,Not Available,1
11628,4263,,7,paneles microfiltros de 60 micras (Filtros Rotatorios),Not Available,1
